account,post,tag,likes,comments 
aisyahyunii,"Thank u , next.",[],322,"['Duuh , cantiiq', 'Jadilah yang pertama mengomentari @adindaarahmi @ndyaa18_', 'Bacon eggs... bacon eggs...', 'Pemandangannyaa kereen abiss ', 'Masa tiba2 ke unlike', 'Follback']"
aisyahyunii,"
.
.
.
 : @raneydew",[],259,"['WEEDEEHH GGOOKIIL', 'Speechless giilss', 'Nduee, ini cetaraan Stroberry apa Kakak sihh? Cantik bgtt', 'Oppp ', 'Model majalah era 80an', 'Ko fto majalah edisi tahun 2019 pasti ko mah yakin lah', 'Masyaallah:((', 'Awsyah', 'Cantikkkk', 'Duh ilaaah lutunyaaaa', 'Gadis sampul', 'Mantul', 'Ang ko syaaah ? So pretty', 'Follback kakak ']"
aisyahyunii,Aku jadi duta shampo lain ? Ahahahaha ups dulu pernah pake kemiri sekarang pake micin.,[],241,"['Sasa/ajinomoto?', 'cetarr rambutnyaa', 'Jalan jalan mulu', 'Jalan sendiri mulu']"
aisyahyunii,"Menuju tak terbatas dan melampauinya -buzz lightyear
.Angkat kakimu shaggy !
.
.
#clossingasianparagames2018 
#asianparagames2018","['clossingasianparagames2018', 'asianparagames2018']",169,"['Sia ba tag tu -,- @aisyahyuniislami mwkwk', 'gasspooollll', 'Uhuy', 'Nona manis putarlah ke kiri ke kiri', 'Kalau lai suko samo akun ko, follow yo sanak.\nKalau indak,abaikan c komentar ko.']"
aisyahyunii,"Selamat berakhir pekan ! 
Indonesia diprediksi akan memasuki musim peralihan. Namun kali ini , ada 2 peralihan yang akan datang , peralihan tentang iklim atau curah hujan dan peralihan jabatan pemerintahan. Untuk rekan-rekan sekalian , nomor berapapun pilihan mau yang berkuda atau yang blusukan jangan lupakan kesehatan badan! Mari kita sepedaan. 
Salam pencitraan. Ngehehe  FG rempong : @asubalatho5",[],234,"['By?', 'Anak sastra mah beda yah, kapsionnya aja berat wkwkwk', 'Kasur gue udah dateng?', 'Sock bijak @aisyahyuniislami', 'Follback ya kak ', 'A WWW. PERFECTLIKER .COM']"
aisyahyunii,tersenyumlah. Perihal ikhlas atau tidak biar semesta yang menjelaskan.,[],236,['Followback kkak... fff']
aisyahyunii,"Menelan rindu, diambang waktu. nikmati itu.",[],228,"['Balik woy', 'Pulaangg lo', 'Pulang dang, gue mau ke pa aji nihh', 'Awisyah']"
aisyahyunii,"Serupa tapi tak sama , berbaju putih tapi bukan di istana. 
Satu hal lagi yang dipelajari ""Tuhan tidak tuli tapi doa kita dikabulkan diwaktu yang paling tepat"". DIRGAHAYU RI KE-73 ",[],277,"['Kesampaian ', 'Kamekk++', 'Follback', 'Ihh masa gw baaru liaatt inii']"
aisyahyunii,"Syah, mingkem.
Hmm.",[],267,"['Cr : @cintamirizqia -> hpd abadi :))', ':p', '']"
aisyahyunii,"Thx god , iam 19 Y.O ",[],283,"['Happy birthday Padang  Makin waras ya', 'Barakallahu fi umrik aisyah', 'hbd syahh', 'Happy birthday hanaa semua doa yg terbaik dari lenaa', 'Ini kenapa ngucapin sendiri ya Allah jadi ga tega', 'Happy birthday syah....wish you all the best', 'Happy birthday aisyahhhh', 'Selamat menua aiiii  berkurang jatah iduik aa ', 'Hbd aisyah, cpek ka pdg tu dance wak lai', 'Selamat ulangtahun kakk', 'Hbddd a a a a aisyah', 'Happybirthdayyyy syaaaah', 'Hbd kak aisyaaaahhhhqqqqq @aisyahyuniislami', 'HABEDE ANAKKU. MOGA BANYAK UANG. BUKAN UANG BEM AJA', 'Barakallah fii umrik cabe unik', 'Selamat ulang tahun buat idola ku Ayu Ting Ting', 'Asikk padang dah tuir wkwk', 'Gue tunggu PU nya bang, cepet pulang ya wkwk', 'Hbd sygku', 'Selamat ulang tahun aisyahku', 'Hbd syaaah', 'Makasih telaaa']"
aisyahyunii,"IKEA
Hidupkan rumah.
#yangtauajah",['yangtauajah'],256,"['Dijual : sebuah sofa abu2 berbahan busa premium super lembut (beserta model), berminat? Sila hubungi : @arkshield_l @putrinurutami_', 'Rancak mejanyo @aisyahyuniislami']"
aisyahyunii,"Let me introduce myself. 
My name is Aisyah , iam 18 years old until june , my hobbies are swiming and travelling. 
So , would you want to be my partner in the next trip 
Thank you",[],244,"['Gaada yg nanya sih dang', 'Namo den aisyah', 'Naak bali', 'Lengan ']"
aisyahyunii,"Geser saja. 
Bandung bukan hanya sebuah destinasi 
Bandung lebih dari itu 
Bandung , aku rindu .
Omdo .",[],214,['Feminim be lyk @aisyahyuniislami']
aisyahyunii,"So far , my priority is my family",[],292,"['Wweedeehhh padaangggg', '', 'Follback']"
aisyahyunii,,[],240,"['Jdi ounty pulkam???', '']"
aisyahyunii,"Bakti Sosial pertama Sasindo'17 yang bertemakan G E R A K.

Jadi GERAK adalah keadaan dimana suara kita menjadi lebih seksi dan kadang berdahak.ada yang menyebut GERAK GERAK basah .",[],165,"['Kekini @aisyahyuniislami', 'Follback ya kak ']"
aisyahyunii,"Ini Behind the Scene video Sinematisasi yang tak seberapa kemarin
Foto 1: pelopor liburan dadakan adalah @arkshield_l  yang tujuan awal menuntaskan pembuatan video sinematisasi tapi akhirnya bermain  tanpa henti. 
Foto 2 : @putrinurutami_  yang menjadi videografer serta tourguide aisyah selama di bekasi 
Dari sini kami belajar bahwa the power of kepepet kadang memang berguna.",[],272,"['Yaak betul sekalii yg foto pertamaa', 'Hits @aisyahyuniislami', 'Oiya yg bener tu ""nyasar tanpa henti"" wkwk']"
aisyahyunii,"""Jakarta Yang Kami Ingin "" -Helvy Tiana Rosa 
Tugas Sinematisasi puisi oleh : 
Aisyah Yuni Islami 
1210617013 
Ala kadar memang tapi semoga mewakili perasaan rakyat ibukota ini :) Full video ? Klik tautan di bio 
#puisihelvyunjsi2  #dukasedalamcinta 
@puisihelvy  @helvytianarosa @dukasedalamcinta","['puisihelvyunjsi2', 'dukasedalamcinta']",169,[]
aisyahyunii,"Saya suka alam , tapi alam belum tentu menyukai saya, karna alam lebih suka mbah dukun yang sedang ngobatin pasiennya .",[],256,"['Ang lai ko, hargai lah aisyah @alamgumer', 'HAHAHA KENA COMEBACK HAHAHA KALAH LAGI HAHAH DEGRADASI AJA UDAH', 'Cegak lah ang lai ga @gatrihndyn', 'Pemenang ya gitu , kalah diawal menang di akhir , setidaknya tim spfc masih percaya pada pelatihnya ya Kang @rizaldizackaria', 'Aduhh aisyahh', 'Kenapa aku kenapa lu ? @arkshield_l', 'krik bgt caption lo dangggg', 'Jangkrik kali ah caption gue @safirananda', 'Syah, makin kalua kok makin ijal??? :D hahahahaha', 'Ijal ko ako deaak ? @fadhilla1751', 'Ijal = indak jaleh', 'Wkwk tu bahaso padang tu ?  @fadhilla1751', 'Eeee cipirit kamu mah, mentang2 anak jakarta @aisyahyuniislami', 'Cipirit ko bahaso ma lo lai ko ? @fadhilla1751', 'Diam lah kau @aisyahyuniislami', 'Maleh la mah', 'Hahaha jadi buguru tak boleh marah sayang @fadhilla1751', 'Followback ', 'Sudah ya @acyalvaro', 'Yo aa @aisyahyuniislami']"
aisyahyunii,Filosofi angka 2 .,[],258,[]
sakatempo,"Karawang,16 September 2018

adalah pertama kali saya nonton konser sendirian,
Dengan bermodalkan uang 50 ribu saya berangkat menggunakan Bus Agramas 25.000 (PP) sisanya buat beli angkot sama bayar nasi eh balik maksudnya buat beli nasi sama bayar angkot ke molnya. Awalnya saya ragu buat nonton konser sendiri,tapi lama kelamaan saya menikmati,bahkan sampai saat ini nonton konser selalu sendiri.
Kenapa Sendiri ?
Karena yang berdua hanya sarimi isi dua.  &  : 
@fiersabesari - Garis Waktu

#sakatempo
#ngablu 
#karawang
#konsermusik 
#gratisan","['sakatempo', 'ngablu', 'karawang', 'konsermusik', 'gratisan']",91,[]
sakatempo,"Kapan terakhir kali kamu tertidur tenang ?
-Hindia-

#sakatempo 
#ngablu 
#tidur 
#secukupnya
#hindia
#puncaksemeru","['sakatempo', 'ngablu', 'tidur', 'secukupnya', 'hindia', 'puncaksemeru']",146,['Locationnya harus bgt gitu?']
sakatempo,"Selamat Ulang Tahun ""Muhammad Septian""
Terima Kasih sejauh ini telah menjadi namaku selama 20 Tahun (aku tau kalian gak percaya),
Semoga aku bisa senantiasa membahagiakan kedua orang yang telah menyematkanmu  sehingga menjadi doa disetiap hari hariku.

#30september1999
#30september2019","['30september1999', '30september2019']",192,"[""Holla my Semeru' partner,,,happy bornday ya, wishing you all the best"", 'Selamat ulang tahun septian yang merupakan sahabatnya septian', '#traktir', 'Selamat ulang tahun sesepp ', 'Selamat ulang tahun kang asep ', 'selamat berojol a asep', 'Happy birthday dek ,sehat selalu semoga sukses ya :)', 'Selamat ulang tahun a ian...', 'Habedeee moga yg bae2 yaaaa', 'Barakallah fii umrik  aasep']"
sakatempo,"hp yang digunakan untuk ngambil foto ini diganjel pake botol pink favorit saya

#sakatempo 
#ngablu 
#duduksantai 
#ranukumbolo 
#semeru 
#happyweekend","['sakatempo', 'ngablu', 'duduksantai', 'ranukumbolo', 'semeru', 'happyweekend']",152,['Ye zeyeeeeeenggg']
sakatempo,"wonderfull Indonesia jangan sampe jadi
be carefull Indonesia
-Tretan Muslim-

#sakatempo 
#ngablu 
#semeru 
#ibupertiwi 
#sedangbersusahhati 
#debatkusir","['sakatempo', 'ngablu', 'semeru', 'ibupertiwi', 'sedangbersusahhati', 'debatkusir']",157,['gokil']
sakatempo,"kita hanya bisa mempertahankan,
bukan memutuskan apalagi menetapkan.
buat
yang pergi hati hati ya,
yang disini saling menjaga ya,
yang akan datang semoga betah ya.
pokoknya
apapun yang kamu pilih,aku sayang kamu.

begitulah kira kira sinopsisnya yang terinspirasi dari matahari,yang kalau udah siang terasa menyengat semakin sore terasa hangat,real madrid semoga bisa kembali bersemangat.

#sakatempo 
#ngablu 
#thepanasdalam 
#langit
#pohon 
#tahusumedang","['sakatempo', 'ngablu', 'thepanasdalam', 'langit', 'pohon', 'tahusumedang']",122,['Hatimu semoga tambah kuat']
sakatempo,"Berusahalah untuk tidak berusaha

#sakatempo
#ngablu 
#ranukumbolo 
#semeru 
#weekend
#leyeleye","['sakatempo', 'ngablu', 'ranukumbolo', 'semeru', 'weekend', 'leyeleye']",144,"['Kosan lu ada ranukumbolo? Wkwk', 'hiya hiya hiya', 'Tiati pak kecemplung']"
sakatempo,"Kita punya keinginan, impian,harapan,cita-cita
tapi kita juga punya diri kita sendiri yang perlu kita jaga.  Kunto Aji - Sulung

#sakatempo 
#ngablu 
#mantramantrakuntoaji 
#ranukumbolo 
#semeru 
#orooroombo","['sakatempo', 'ngablu', 'mantramantrakuntoaji', 'ranukumbolo', 'semeru', 'orooroombo']",123,[]
sakatempo,"Orang-orang cuman siap dengan kita yang baik baik aja,
Tanpa ingin tahu suasana diri kita sedang seperti apa.
Yang mereka ketahui ""kerja,kerja,kerja""

#sakatempo 
#ngablu 
#orooroombo
#bagaikanlangitdisorehari 
#semeru 
#cukupkanlah","['sakatempo', 'ngablu', 'orooroombo', 'bagaikanlangitdisorehari', 'semeru', 'cukupkanlah']",134,['']
sakatempo,"pada akhirnya hanya satu jalan yang kita pilih

#sakatempo 
#ngablu 
#semeru 
#tanjakancinta 
#ranukumbolo 
#cukup","['sakatempo', 'ngablu', 'semeru', 'tanjakancinta', 'ranukumbolo', 'cukup']",189,['Tolong jangan melihat ke belakang']
sakatempo,"tidak ada orang yang baik,yang ada hanya orang yang belum keliatan buruknya aja.

maka dari itu jangan terlalu berharap ,karena kalau kita berharap banyak kita harus siap kecewa banyak
-cek toko sebelah- Didi Kempot - Cidro

Link youtube ada di bio
#ngablu 
#sakatempo 
#didikempot
#cidro 
#sadboyvideos 
#ranukumbolo 
#semeru","['ngablu', 'sakatempo', 'didikempot', 'cidro', 'sadboyvideos', 'ranukumbolo', 'semeru']",194,"['menghayati bgt dah sep', 'Cidro parah dah lu bang emang', 'Sedaaapp', 'Et bleh, kan ada fitur buat crop video bleh wkwkw... Biar ngga keliatan kalo abis naro hp buat ngerecord ']"
sakatempo,"matahari tak selamanya bersinar,dan
bulan tak selamanya datang.

#sakatempo 
#ngablu 
#pantaibalekambang
#malang
#nasibmu
#rehatlah","['sakatempo', 'ngablu', 'pantaibalekambang', 'malang', 'nasibmu', 'rehatlah']",103,[]
sakatempo,"jangan takut kelaparan dijalan,selagi masih di Indonesia. 
#sakatempo 
#ngablu 
#pantaibalekambang 
#sunrise 
#sunset
#suncreams","['sakatempo', 'ngablu', 'pantaibalekambang', 'sunrise', 'sunset', 'suncreams']",129,[]
sakatempo,"C.E.R.I.T.A

Dari kecil saya punya cita-cita agar bisa pergi keliling dunia GRATIS tanpa harus jadi menantu Doraemon,
Karena belum bisa,akhirnya saya sekarangmah pergi ke yang deket-deket dulu aja.
Soalnya kata mamah yang penting mah sholat 5 waktu sama  harus inget jodohmah gabakalan kemana.

Terima Kasih @consinaofficial yang telah menemani setiap perjalanan, produkmu terjangkau bagi mahasiswa jalan pemuda asli 2 dan sangat berkualitas

Edited by @asharsen
#sakatempo 
#ngablu 
#consina
#penari 
#bukankkn 
#pantaibalekambang","['sakatempo', 'ngablu', 'consina', 'penari', 'bukankkn', 'pantaibalekambang']",113,"['Weh keren haha', 'keren bgttt']"
sakatempo,"Semua tidak akan berjalan dengan mulus tapi semua bisa diusahakan (kalau mau)

#sakatempo 
#ngablu 
#kabut 
#pelakor
#cikuray 
#bukanvinagarut","['sakatempo', 'ngablu', 'kabut', 'pelakor', 'cikuray', 'bukanvinagarut']",168,"['Gelap, dingin, basah?']"
sakatempo,"Setiap yang sendiri pasti pernah merasakan, hanya penyikapannya aja yang berbeda beda.

#sakatempo 
#ngablu 
#mulih 
#muleh
#cikuray","['sakatempo', 'ngablu', 'mulih', 'muleh', 'cikuray']",122,[]
sakatempo,"sesuatu yang membuat seseorang lelah belum tentu  membuat dirinya pergi,
tetapi sesuatu yang membuat seseorang kecewa sudah bisa dipastikan  dia tidak akan sama seperti awal dia berdiri.

People in frame : mr.@rianwijayas 
#sakatempo 
#ngablu 
#cikuray 
#garut 
#manana 
#solat5waktu","['sakatempo', 'ngablu', 'cikuray', 'garut', 'manana', 'solat5waktu']",126,['W kata pulang sep pulang wkwkw']
sakatempo,"yang paling seru bagi saya kalau silaturahmi ke gunung itu ""ngobrolnya euy"" ,selebihnyamah bonus

#sakatempo 
#ngablu 
#gunungcikuray
#garut 
#bukan
#vinagarut","['sakatempo', 'ngablu', 'gunungcikuray', 'garut', 'bukan', 'vinagarut']",158,"['Kalo saya perjalanan nya euy  hal gila menjadi hiburan ker cape euy  bener teu euy ', 'Monmaap itu hasteg bukan vina garut masdnya apa ya ? Kwkwke', 'Kok diam ga jalan jalan']"
sakatempo,"Jadilah besar bestari
Dan manfaat tuk sekitar
-Kunto Aji-

yang ada difoto @autasyafira 
#sakatempo 
#ngablu 
#pulauharapan 
#senja 
#pecintakapalapi 
#kuntoaji","['sakatempo', 'ngablu', 'pulauharapan', 'senja', 'pecintakapalapi', 'kuntoaji']",119,['Hemmmm....hemmmmm...hemmmmmmm']
sakatempo,"NGABLU CIKURAY (1) - Lelah Yang Luluh

Sebuah perjalanan menuju puncak gunung cikuray bersama kawan kawan yang tergabung dalam grup WA ""TERSERAH"" @murfidagungmuafa @dih_alfin_dah @komeng_brokoly @yunich17 @rianwijayas @fzlazm @hldfrdh_ @fauzanodjan @gitafsw
@oisaiz @niarsindiiiii @laricoranggamone
yang memiliki jargon eceng gondok ""kukkukkikkuk""

#sakatempo 
#ngablu 
#garut 
#cikuray 
#ecenggondok","['sakatempo', 'ngablu', 'garut', 'cikuray', 'ecenggondok']",147,"['Yutuber andalan gua ini dah kalah dzawin', 'Jan lupa pulang sep wkwkwk', 'Ahaha iya ya,jalan pulang nya lewat mana ?', 'Akhirnya di tag', 'Bagong nya mana bagongnya ? Ko ga di sorooot kamera ? ', 'Hayang dei ka cikuray']"
sakatempo,"waktu itu

#sakatempo 
#ngablu 
#gunungprau2565mdpl 
#pendakileyeleye 
#ecenggondok","['sakatempo', 'ngablu', 'gunungprau2565mdpl', 'pendakileyeleye', 'ecenggondok']",126,[]
sakatempo,"Biarkanlah semesta bekerja untukmu,tenangkan hati,semua ini bukan salahmu
-Kunto Aji-

#sakatempo 
#ngablu 
#gunungprau2565mdpl 
#kopimalam 
#kuntoaji","['sakatempo', 'ngablu', 'gunungprau2565mdpl', 'kopimalam', 'kuntoaji']",139,[]
sakatempo,"NGABLU CIKURAY (1) - Dua Jeprut

Sebuah perjalanan menuju puncak gunung cikuray bersama kawan kawan yang tergabung dalam grup WA ""TERSERAH"" @murfidagungmuafa @dih_alfin_dah @komeng_brokoly @yunich17 @rianwijayas @fzlazm @hldfrdh_ @fauzanodjan @gitafsw
@oisaiz @laricoranggamone @niarsindiiiii
yang memiliki jargon eceng gondok ""kukkukkikkuk""

#sakatempo 
#ngablu 
#garut 
#cikuray 
#ecenggondok","['sakatempo', 'ngablu', 'garut', 'cikuray', 'ecenggondok']",103,"['wukikuk woyy', 'Duo jeprut mantuuuulll ', 'aing teu di tag ', 'Kelen', 'Kikukikuk #salamjempolkejepit', 'Wah ajig teu ajak2']"
sakatempo,"kau yang hanya singgah sementaraku yang terlampau sungguh -amiqdala-

In frame @fahad_inoee 
#sakatempo 
#amigdalaberpuisi 
#pulausemut 
#pulauharapan 
#asu","['sakatempo', 'amigdalaberpuisi', 'pulausemut', 'pulauharapan', 'asu']",125,"['Semangat dong sad bois', 'Baru sadar kalo itu foto gua ', 'Request dong sekali kali gua sep yg inframe:( wkwkw']"
sakatempo,"pulang

#sakatempo 
#pulaukotok 
#pulauharapan 
#pulang
#kuningan","['sakatempo', 'pulaukotok', 'pulauharapan', 'pulang', 'kuningan']",93,"['Gada yg jemput sep:(', 'Kerenn pulang kampung']"
sakatempo,"sebagian kecil dari sebagian besar adalah sebagian yang hilang

#sakatempo 
#pulauharapan 
#panas
#mantapjiwa 
#pengenpergilagi","['sakatempo', 'pulauharapan', 'panas', 'mantapjiwa', 'pengenpergilagi']",114,[]
sakatempo,"kalaupun tidak bisa tergapai,
setidaknya kita sudah merangkai
-Pulau Semut-

#sakatempo 
#pulauharapan 
#pulausemut 
#pulauseribu 
#pulaukapuk 
#pulaureklamasi","['sakatempo', 'pulauharapan', 'pulausemut', 'pulauseribu', 'pulaukapuk', 'pulaureklamasi']",127,['Astaghfirullah location']
sakatempo,"Adegan yang paling gue inget dari film dua garis biru adalah saat ibu bima bilang ke bima ""ibu tau kamu bukan anak yang pinter di sekolah tapi ibu percaya kamu anak yang baik""

#sakatempo 
#pulauharapan 
#duagarisbiru 
#sandalswallow 
#birutuksegalayangjauh","['sakatempo', 'pulauharapan', 'duagarisbiru', 'sandalswallow', 'birutuksegalayangjauh']",136,['Sendal Swallow dengan ke arifan lokal']
sakatempo,"berbahagialah mereka yang mampu berbahagia dimanapun,kapanpun,dengan siapapun mereka berada
-Kotok,20 Juli 2019-

#sakatempo 
#pulauharapan 
#kembaliberharap
#pantai
#pulauseribu","['sakatempo', 'pulauharapan', 'kembaliberharap', 'pantai', 'pulauseribu']",112,"['Pulau apa tuh?', 'Naek nya dari harapan?']"
sakatempo,"Kebahagiaan adalah kejenuhan yang disusun rapih

#sakatempo 
#ngablu 
#pohon
#gunungandong 
#sampahkutanggungjawabku","['sakatempo', 'ngablu', 'pohon', 'gunungandong', 'sampahkutanggungjawabku']",111,"['follback dan like back ya kak, makasih']"
sakatempo,"Pulang.

#sakatempo 
#ngablu 
#mtprau2565mdpl 
#pecellele
#pendakileyeleye","['sakatempo', 'ngablu', 'mtprau2565mdpl', 'pecellele', 'pendakileyeleye']",138,[]
sakatempo,"Tipis-tipis Tuntas

#sakatempo 
#ngablu 
#andongviasawit 
#pendakileyeleye 
#sampahkutanggungjawabku","['sakatempo', 'ngablu', 'andongviasawit', 'pendakileyeleye', 'sampahkutanggungjawabku']",101,[]
sakatempo,"berbagi waktu dengan alam,kau akan tahu siapakah dirimu yang sebenarnya
-soe hok gie-

#sakatempo 
#ngablu 
#andongviasawit 
#kawansejalan 
#pecelele","['sakatempo', 'ngablu', 'andongviasawit', 'kawansejalan', 'pecelele']",133,[]
sakatempo,"jika kamu tak mampu, tak apa,biar aku yang ceritakan.

#sakatempo
#ngablu 
#andongviasawit 
#gunungandong 
#sunrise 
#sampahkutanggungjawabku","['sakatempo', 'ngablu', 'andongviasawit', 'gunungandong', 'sunrise', 'sampahkutanggungjawabku']",113,[]
sakatempo,"yang kenal belum tentu dekat
yang dekat belum tentu melekat
yang melekat belum tentu menetap
yang menetap belum tentu berakhir seatap

#sakatempo 
#ngablu 
#gunungandong 
#HappyChildrenGraduation2019 
#magelang","['sakatempo', 'ngablu', 'gunungandong', 'happychildrengraduation2019', 'magelang']",141,"['Boleh tuh caption wkwkw', 'aish', 'Pengalaman ya sep', 'Sabi tuh caption', '']"
